document_id,date_start,date_end,author.name,author.user_id,latitude,longitude,skitouring,rock_climbing,mountain_climbing,ice_climbing,hiking,snow_ice_mixed
1167649,2019-12-15,2019-12-15,skiroad,9766,734605.0931317245,5499931.416743705,True,False,False,False,False,False
1167645,2019-12-15,2019-12-15,Loïc Perrin,1914,660382.6210410281,5643467.474769684,True,False,False,False,False,False
1167630,2019-12-15,2019-12-15,qmarchand,605904,710473.1744961848,5700403.976088786,True,False,False,False,False,False
1101058,2019-04-07,2019-04-07,vincentbls,668103,310767.5055018396,5291058.410847246,False,True,False,False,False,False
1100978,2019-04-07,2019-04-07,RemyH,256882,606839.892003296,5345798.691655146,False,True,False,False,False,False
1148636,2019-04-06,2019-04-06,vincentbls,668103,53232.64653887145,5310259.73670465,False,True,False,False,False,False
1104145,2019-04-06,2019-04-06,Carcharoth,134029,979054.9215268396,5161770.095643632,False,True,False,False,False,False
1100987,2019-04-06,2019-04-06,Elytre,651135,700356.5575717085,5768354.556089382,False,True,False,False,False,False
1100652,2019-04-06,2019-04-06,fk83,171325,978883.712150001,5161198.239531126,False,True,False,False,False,False
1100484,2019-04-06,2019-04-06,fk83,171325,978883.712150001,5161198.239531126,False,True,False,False,False,False
1101048,2019-04-05,2019-04-05,David Jonglez,768,564917.4727082562,5566866.959558327,False,True,False,False,False,False
1101008,2019-04-05,2019-04-05,Million,909048,621038.6373942321,5392627.100356379,False,True,False,False,False,False
1100979,2019-04-05,2019-04-05,balaitous,298118,330208.842311685,5400509.606358333,False,True,False,False,False,False
1100565,2019-04-05,2019-04-05,gnain,262148,607250.9021165525,5345199.324053991,False,True,False,False,False,False
1100293,2019-04-05,2019-04-05,Rémi.,158378,624924.9677970607,5392335.191403422,False,True,False,False,False,False
1100284,2019-04-05,2019-04-05,adel13,706060,597229.0681059124,5345009.137346374,False,True,False,False,False,False
1100277,2019-04-05,2019-04-05,amarame,809325,618762.0981477646,5341218.8797309715,False,True,False,False,False,False
1100239,2019-04-05,2019-04-05,phill06,530735,650719.5862452064,5335615.78092462,False,True,False,False,False,False
1100238,2019-04-05,2019-04-05,Gilles Salaun,8020,634447.6266577358,5514963.083814712,False,True,False,False,False,False
1196715,2019-04-04,2019-04-04,Rémi.,158378,601888.4710216181,5346162.045893924,False,True,False,False,False,False
1100554,2019-04-04,2019-04-04,gnain,262148,613037.920058435,5344316.288182253,False,True,False,False,False,False
1100553,2019-04-04,2019-04-04,gnain,262148,613037.920058435,5344316.288182253,False,True,False,False,False,False
1100006,2019-04-02,2019-04-02,nicky_va,519866,627938.7760310542,5671533.809547468,False,True,False,False,False,False
1099763,2019-04-02,2019-04-02,jug,175805,635644.3111837636,5658546.185174598,False,True,False,False,False,False
1099692,2019-04-02,2019-04-02,amarame,809325,619611.2988832794,5339616.181725835,False,True,False,False,False,False
1099674,2019-04-02,2019-04-02,Patdours,173200,619611.2988832794,5339616.181725835,False,True,False,False,False,False
1129275,2019-04-01,2019-04-01,Thomas Helard,1009793,689224.0518949272,5762870.199407634,False,True,False,False,False,False
1101967,2019-04-01,2019-04-01,enzo!!!!,145021,602529.7682990155,5632664.9247968355,False,True,False,False,False,False
1100005,2019-04-01,2019-04-01,nicky_va,519866,639229.2997250155,5660701.526465701,False,True,False,False,False,False
1099525,2019-04-01,2019-04-01,Philippe Duhamel,360053,694115.4303203854,5757311.103081658,False,True,False,False,False,False
1191390,2019-03-31,2019-03-31,Olax,3909,596862.8269812018,5344720.902672919,False,True,False,False,False,False
1176837,2019-03-31,2019-03-31,Rikou,650372,768784.7598818246,5381485.92477476,False,True,False,False,False,False
1129269,2019-03-31,2019-03-31,Thomas Helard,1009793,686108.3306671157,5802229.44356707,False,True,False,False,False,False
1108704,2019-03-31,2019-03-31,OneTrueTøm,673642,631345.152449326,5678662.051531863,False,True,False,False,False,False
1101276,2019-03-31,2019-03-31,Fred Duez,1088758,602114.769237339,5632066.612919375,False,True,False,False,False,False
1100021,2019-03-31,2019-03-31,ghisino,108029,686108.3306671157,5802229.44356707,False,True,False,False,False,False
1099955,2019-03-31,2019-03-31,e.clz,449004,597026.9119106312,5344763.060446665,False,True,False,False,False,False
1099212,2019-03-31,2019-03-31,phill06,530735,611947.4118854699,5343258.23971813,False,True,False,False,False,False
1099137,2019-03-31,2019-03-31,fredo_labricot,659528,334118.66112707224,5401882.522443106,False,True,False,False,False,False
1098950,2019-03-31,2019-03-31,Martin Gascuel,113868,618890.0599024303,5340996.370206894,False,True,False,False,False,False
1098934,2019-03-31,2019-03-31,Jeromev,518213,645444.8791532039,5734045.509699462,False,True,False,False,False,False
1098833,2019-03-31,2019-03-31,vinceo,774341,633292.2126677872,5660676.204649512,False,True,False,False,False,False
1098793,2019-03-31,2019-03-31,Bernard sage,1094827,622171.1462338174,5392204.988833036,False,True,False,False,False,False
1098725,2019-03-31,2019-03-31,Gilles Salaun,8020,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1098724,2019-03-30,2019-03-31,jup,571103,728796.4616142907,5773345.180940455,True,True,False,False,False,False
1098508,2019-03-31,2019-03-31,Gilles Brunot,2466,704032.3271577044,5768048.971004009,False,True,False,False,False,False
1098354,2019-03-31,2019-03-31,RemyH,256882,794540.4165081916,5426960.861438803,False,True,False,False,False,False
1098344,2019-03-31,2019-03-31,ladaug,132112,688475.5025323369,5628018.533979314,False,True,False,False,False,False
1098231,2019-03-31,2019-03-31,amarame,809325,619611.2988832794,5339616.181725835,False,True,False,False,False,False
1197996,2019-03-30,2019-03-30,Jodre,1197941,661056.7141602704,5688920.5727285165,False,True,False,False,False,False
1191211,2019-03-30,2019-03-30,Olax,3909,622919.7224602028,5337380.703802662,False,True,False,False,False,False
1103503,2019-03-30,2019-03-30,buissonrouge,656043,579402.5318295148,5565768.923731351,False,True,False,False,False,False
1099142,2019-03-30,2019-03-30,tuturtoutdur,701005,694115.4303203854,5757311.103081658,False,True,False,False,False,False
1099139,2019-03-30,2019-03-30,fredo_labricot,659528,330190.4189359592,5400669.844345583,False,True,False,False,False,False
1098954,2019-03-30,2019-03-30,phill06,530735,610103.0175302869,5343494.816713965,False,True,False,False,False,False
1098791,2019-03-30,2019-03-30,le bragard,562170,736633.4645509131,5787052.79992623,False,True,False,False,False,False
1098718,2019-03-30,2019-03-30,Gilles Salaun,8020,710633.1833435264,5430719.7464124095,False,True,False,False,False,False
1098637,2019-03-30,2019-03-30,sergio9000,254510,618168.8209215812,5342376.558687954,False,True,False,False,False,False
1098635,2019-03-30,2019-03-30,Pyren 123,1073713,53232.64653887145,5310259.73670465,False,True,False,False,False,False
1098600,2019-03-30,2019-03-30,Alexis Dup,154165,736420.3990455343,5787211.407003217,False,True,False,False,False,False
1098345,2019-03-30,2019-03-30,RemyH,256882,794947.1222678056,5426898.756923677,False,True,False,False,False,False
1098331,2019-03-30,2019-03-30,fk83,171325,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1098275,2019-03-30,2019-03-30,Carcharoth,134029,620273.1489157917,5392883.661371823,False,True,False,False,False,False
1098113,2019-03-30,2019-03-30,voidpulse,448080,612282.2462484331,5582715.991323106,False,True,False,False,False,False
1097963,2019-03-30,2019-03-30,adel13,706060,597677.4073550834,5346048.676301716,False,True,False,False,False,False
1097950,2019-03-30,2019-03-30,FredBlabla,241228,597308.1049443765,5345150.126605656,False,True,False,False,False,False
1097844,2019-03-30,2019-03-30,sandrine-tetard,238976,650867.4741887251,5336785.197850289,False,True,False,False,False,False
1097794,2019-03-30,2019-03-30,5ccédur,361095,696601.8624667439,5437159.414468545,False,True,False,False,False,False
1101049,2019-03-29,2019-03-29,vincentbls,668103,184987.50153502947,5282313.545860149,False,True,False,False,False,False
1100020,2019-03-29,2019-03-29,ghisino,108029,686108.3306671157,5802229.44356707,False,True,False,False,False,False
1098996,2019-03-29,2019-03-29,JUGE,910909,154259.7809662951,6317608.475030314,False,True,False,False,False,False
1098851,2019-03-29,2019-03-29,phill06,530735,609073.6275157863,5344496.864728146,False,True,False,False,False,False
1098719,2019-03-29,2019-03-29,ejh,449685,704032.3271577044,5768048.971004009,False,True,False,False,False,False
1097778,2019-03-29,2019-03-29,MehdiB,833017,185156.48452205333,5282364.302923983,False,True,False,False,False,False
1097656,2019-03-29,2019-03-29,JYF,877050,575831.1613726366,5617091.562442306,False,True,False,False,False,False
1097649,2019-03-29,2019-03-29,gerydan 05,622705,658026.8202598589,5580733.299164673,False,True,False,False,False,False
1097616,2019-03-29,2019-03-29,adel13,706060,618154.9059852309,5341648.023129209,False,True,False,False,False,False
1097615,2019-03-29,2019-03-29,Rémi.,158378,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1097571,2019-03-29,2019-03-29,jcp,363322,619739.9842146384,5339445.8129908405,False,True,False,False,False,False
1097683,2019-03-28,2019-03-28,lucas girard,823560,703306.0231400226,5767296.482083177,False,True,False,False,False,False
1097538,2019-03-28,2019-03-28,balaitous,298118,329945.5717159589,5400294.383039696,False,True,False,False,False,False
1097283,2019-03-28,2019-03-28,adel13,706060,620086.7444284596,5339093.788534168,False,True,False,False,False,False
1097238,2019-03-28,2019-03-28,Leo,922591,590636.5052221533,5748250.299347391,False,True,False,False,False,False
1096942,2019-03-27,2019-03-27,Patdours,173200,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1196518,2019-03-26,2019-03-26,kevin&meije,550112,602523.9369383788,5633771.926127783,False,True,False,False,False,False
1096585,2019-03-26,2019-03-26,Michal,923180,689638.2162827706,5612414.102496523,False,True,False,False,False,False
1196517,2019-03-25,2019-03-25,kevin&meije,550112,602196.1437851078,5633204.829376197,False,True,False,False,False,False
1097580,2019-03-25,2019-03-25,Bernard sage,1094827,622171.1462338174,5392204.988833036,False,True,True,False,False,False
1197251,2019-03-24,2019-03-24,Sylvain Ctrs,454197,710633.1833435264,5430719.7464124095,False,True,False,False,False,False
1101337,2019-03-24,2019-03-24,Kssemi,884003,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1096395,2019-03-24,2019-03-24,jup,571103,688452.60782373,5762219.369398458,False,True,False,False,False,False
1095833,2019-03-24,2019-03-24,Lao,555634,618181.5113435322,5341953.503766289,False,True,False,False,False,False
1095745,2019-03-24,2019-03-24,djex02,776427,620393.9305633031,5392625.810102455,False,True,False,False,False,False
1095694,2019-03-24,2019-03-24,Lapel,1051805,564917.4727082562,5566866.959558327,False,True,False,False,False,False
1095558,2019-03-24,2019-03-24,adel13,706060,618154.9059852309,5341648.023129209,False,True,False,False,False,False
1095557,2019-03-24,2019-03-24,Pyren 123,1073713,173703.8239897507,5292450.109182017,False,True,False,False,False,False
1095394,2019-03-24,2019-03-24,RemyH,256882,611601.5275622329,5344997.983130746,False,True,False,False,False,False
1191208,2019-03-23,2019-03-23,Olax,3909,618090.3531652868,5342294.859960259,False,True,False,False,False,False
1096311,2019-03-23,2019-03-23,aurian,885080,611897.5817479971,5344839.841755955,False,True,False,False,False,False
1095939,2019-03-23,2019-03-23,vincent valentine,628114,550616.1464065545,5978062.156336397,False,True,False,False,False,False
1095823,2019-03-23,2019-03-23,Lao,555634,618181.5113435322,5341953.503766289,False,True,False,False,False,False
1095349,2019-03-23,2019-03-23,Pierre L,1020983,173703.8239897507,5292450.109182017,False,True,False,False,False,False
1095042,2019-03-23,2019-03-23,le bragard,562170,736420.3990455343,5787211.407003217,False,True,False,False,False,False
1094614,2019-03-23,2019-03-23,adel13,706060,612603.2267235117,5344599.521838439,False,True,False,False,False,False
1097010,2019-03-22,2019-03-22,baf13,462924,606839.892003296,5345798.691655146,False,True,False,False,False,False
1094882,2019-03-22,2019-03-22,pire,281898,605942.6012477565,5344151.95067421,False,True,False,False,False,False
1094584,2019-03-22,2019-03-22,adel13,706060,605942.6012477565,5344151.95067421,False,True,False,False,False,False
1094393,2019-03-22,2019-03-22,sandrine-tetard,238976,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1094331,2019-03-22,2019-03-22,gerydan 05,622705,658026.8202598589,5580733.299164673,False,True,False,False,False,False
1094270,2019-03-22,2019-03-22,phill06,530735,711029.4250710055,5431123.687096797,False,True,False,False,False,False
1094207,2019-03-22,2019-03-22,Kssemi,884003,611403.2675491294,5345026.465947945,False,True,False,False,False,False
1093988,2019-03-22,2019-03-22,Rémi.,158378,619611.2988832794,5339616.181725835,False,True,False,False,False,False
1093599,2019-03-21,2019-03-21,amarame,809325,611607.8727732078,5343099.958780253,False,True,False,False,False,False
1093591,2019-03-21,2019-03-21,jonathanv,668846,794225.907129066,5426859.166078311,False,True,False,False,False,False
1093540,2019-03-21,2019-03-21,balaitous,298118,334813.2947496223,5401590.364825887,False,True,False,False,False,False
1197404,2019-03-20,2019-03-20,Sylvain Ctrs,454197,610808.2648708391,5343134.625975687,False,True,False,False,False,False
1093313,2019-03-20,2019-03-20,Fabrice Claudon,7441,598650.8963020688,5633708.403032571,False,True,False,False,False,False
1197383,2019-03-19,2019-03-19,Sylvain Ctrs,454197,624770.4006840949,5392313.925703447,False,True,False,False,False,False
1097497,2019-03-19,2019-03-19,tiftif.lap,542126,612212.9505628239,5344696.044203091,False,True,False,False,False,False
1093563,2019-03-19,2019-03-19,vincioel,786630,612212.9505628239,5344696.044203091,False,True,False,False,False,False
1092965,2019-03-19,2019-03-19,amarame,809325,611768.7294374042,5344900.08909234,False,True,False,False,False,False
1092894,2019-03-19,2019-03-19,Kssemi,884003,596479.8879328741,5344632.853074688,False,True,False,False,False,False
1196516,2019-03-18,2019-03-18,kevin&meije,550112,634543.1944405816,5514946.824527064,False,True,False,False,False,False
1196515,2019-03-18,2019-03-18,kevin&meije,550112,634736.3337571082,5515198.110896327,False,True,False,False,False,False
1195690,2019-03-17,2019-03-17,juliusjj,718054,731832.9228299443,5439943.457459261,False,True,False,False,False,False
1097498,2019-03-17,2019-03-17,tiftif.lap,542126,618181.5113435322,5341953.503766289,False,True,False,False,False,False
1095755,2019-03-17,2019-03-17,davaz,353363,618181.5113435322,5341953.503766289,False,True,False,False,False,False
1093171,2019-03-17,2019-03-17,Clément,913139,564917.4727082562,5566866.959558327,False,True,False,False,False,False
1092694,2019-03-17,2019-03-17,vf38,458468,598882.4408429195,5633708.403032571,False,True,False,False,False,False
1092637,2019-03-17,2019-03-17,Matthieu Bonnard,1088094,603331.1573132358,5343764.311631065,False,True,False,False,False,False
1092600,2019-03-17,2019-03-17,alpi66,420877,185156.48452205333,5282364.302923983,False,True,False,False,False,False
1092349,2019-03-17,2019-03-17,gerydan 05,622705,707032.1647956006,5425856.079860585,False,True,False,False,False,False
1092252,2019-03-17,2019-03-17,phill06,530735,706953.2949363732,5425802.075776707,False,True,False,False,False,False
1092104,2019-03-17,2019-03-17,Lulu002,225334,710669.5291572711,5430736.936297014,False,True,False,False,False,False
1092042,2019-03-17,2019-03-17,fkirchner,964,626278.4607536906,5392951.1285268385,False,True,False,False,False,False
1093975,2019-03-16,2019-03-16,ClementW,523717,611759.3786001771,5770322.242553294,False,True,False,False,False,False
1093670,2019-03-16,2019-03-16,davaz,353363,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1093167,2019-03-16,2019-03-16,Clément,913139,579096.1805908512,5563904.71534759,False,True,False,False,False,False
1093049,2019-03-16,2019-03-16,buissonrouge,656043,600939.9033315066,5632679.357387864,False,True,False,False,False,False
1092724,2019-03-16,2019-03-16,emilienk,568187,745628.0794070085,5431304.143900175,False,True,False,False,False,False
1092629,2019-03-16,2019-03-16,Matthieu Bonnard,1088094,603439.4155180326,5343679.473339136,False,True,False,False,False,False
1092537,2019-03-16,2019-03-16,Rémy Lassaut,1022020,426121.27030120604,5433359.197810346,False,True,False,False,False,False
1092350,2019-03-16,2019-03-16,gerydan 05,622705,695940.2350732137,5436989.172798576,False,True,False,False,False,False
1092096,2019-03-16,2019-03-16,Lulu002,225334,710669.5291572711,5430736.936297014,False,True,False,False,False,False
1092047,2019-03-16,2019-03-16,Tristanus,730022,603186.8315934225,5343707.876718795,False,True,False,False,False,False
1092000,2019-03-16,2019-03-16,balaitous,298118,334077.3615959869,5402993.2974106595,False,True,False,False,False,False
1091953,2019-03-16,2019-03-16,Alex Babar,1081331,598635.3115733585,5633751.752515331,False,True,False,False,False,False
1091924,2019-03-16,2019-03-16,Yayo,737,193234.5503507024,5278491.571112839,False,True,False,False,False,False
1091918,2019-03-16,2019-03-16,adel13,706060,606839.892003296,5345798.691655146,False,True,False,False,False,False
1091866,2019-03-16,2019-03-16,janic,578085,2765.387513551954,5339791.720378332,False,True,False,False,True,False
1091822,2019-03-16,2019-03-16,Michal,923180,655034.8863058076,5637237.67183239,False,True,False,False,False,False
1091821,2019-03-16,2019-03-16,RemyH,256882,618154.9059852309,5341648.023129209,False,True,False,False,False,False
1091752,2019-03-16,2019-03-16,fkirchner,964,603393.9415060437,5344042.738620642,False,True,False,False,False,False
1092806,2019-03-15,2019-03-15,MehdiB,833017,184941.9718632934,5283042.45997428,False,True,False,False,False,False
1092239,2019-03-15,2019-03-15,Pyren 123,1073713,83339.7837951171,5300048.245289897,False,True,False,False,False,False
1091646,2019-03-15,2019-03-15,phill06,530735,841895.2675777067,5469807.181681772,False,True,False,False,False,False
1091605,2019-03-15,2019-03-15,amarame,809325,603234.0538380559,5343779.043917149,False,True,False,False,False,False
1091441,2019-03-12,2019-03-12,Joel Lacaille,12385,426888.98516946245,5433568.234233408,False,True,False,False,False,False
1091079,2019-03-12,2019-03-12,RemyH,256882,620387.6410120738,5338730.328836313,False,True,False,False,False,False
1090637,2019-03-11,2019-03-11,balaitous,298118,334813.2947496223,5401590.364825887,False,True,False,False,False,False
1090615,2019-03-11,2019-03-11,Lulu002,225334,597873.719277096,5344467.349072952,False,True,False,False,False,False
1194533,2019-03-10,2019-03-10,Loupv,1090075,622374.8854652036,5626128.0676638195,False,True,True,False,False,True
1191206,2019-03-10,2019-03-10,Olax,3909,610858.5742558674,5343150.566533027,False,True,False,False,False,False
1145026,2019-03-10,2019-03-10,roots,654361,587790.7894192594,5506825.535677576,False,True,False,False,False,False
1093294,2019-03-10,2019-03-10,Geo 23,145038,611403.2675491294,5345026.465947945,False,True,False,False,False,False
1091521,2019-03-10,2019-03-10,Huguet,1091519,612531.443179602,5344903.818815427,False,True,False,False,False,False
1091378,2019-03-10,2019-03-10,Nicolas Gay,13855,611607.8727732078,5343099.958780253,False,True,False,False,False,False
1090497,2019-03-10,2019-03-10,DELL'ARIA Armel,1090496,612008.3209017196,5343221.465409191,False,True,False,False,False,False
1090472,2019-03-10,2019-03-10,Olivier Berger,6690,634736.3337571082,5515198.110896327,False,True,False,False,False,False
1090439,2019-03-10,2019-03-10,adel13,706060,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1090364,2019-03-10,2019-03-10,Lulu002,225334,710633.1833435264,5430719.7464124095,False,True,False,False,False,False
1090333,2019-03-10,2019-03-10,jup,571103,634736.3337571082,5515198.110896327,False,True,False,False,False,False
1090326,2019-03-10,2019-03-10,RemyH,256882,626383.8097239078,5392948.462991431,False,True,False,False,False,False
1090302,2019-03-10,2019-03-10,jonathanv,668846,823004.6989845423,5431896.981851576,False,True,False,False,False,False
1197387,2019-03-09,2019-03-09,Sylvain Ctrs,454197,621038.6373942321,5392627.100356379,False,True,False,False,False,False
1145025,2019-03-09,2019-03-09,roots,654361,587944.5772957908,5506973.682442766,False,True,False,False,False,False
1095577,2019-03-09,2019-03-09,Xav Le Fauve,929813,768274.9293853723,5380322.779046605,False,True,False,False,False,False
1090541,2019-03-09,2019-03-09,vl4d,510421,603331.1573132358,5343764.311631065,False,True,False,False,False,False
1090500,2019-03-09,2019-03-09,Olivier Berger,6690,634619.4482917748,5515186.440944066,False,True,False,False,False,False
1090423,2019-03-09,2019-03-09,Guillaume MMMM,11558,611768.7294374042,5344900.08909234,False,True,False,False,False,False
1090339,2019-03-09,2019-03-09,Lulu002,225334,671627.5573462541,5418277.809097034,False,True,False,False,False,False
1090229,2019-03-09,2019-03-09,PATTIER Pierre,1041924,626419.7844726817,5392709.195128528,False,True,False,False,False,False
1090111,2019-03-09,2019-03-09,RemyH,256882,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1090031,2019-03-09,2019-03-09,FredBlabla,241228,620387.6410120738,5338730.328836313,False,True,False,False,False,False
1089886,2019-03-09,2019-03-09,phill06,530735,704488.6814102102,5426610.584010065,False,True,False,False,False,False
1090459,2019-03-08,2019-03-08,vl4d,510421,601184.2496137982,5344921.1539929975,False,True,False,False,False,False
1090457,2019-03-08,2019-03-08,adel13,706060,603238.4281774051,5343806.76953807,False,True,False,False,False,False
1089923,2019-03-08,2019-03-08,pire,281898,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1089768,2019-03-08,2019-03-08,Rémi.,158378,597546.7924858851,5344730.791229369,False,True,False,False,False,False
1197265,2019-03-07,2019-03-07,Sylvain Ctrs,454197,611477.117017049,5343089.74535622,False,True,False,False,False,False
1090438,2019-03-07,2019-03-07,vl4d,510421,596479.8879328741,5344632.853074688,False,True,False,False,False,False
1089623,2019-03-07,2019-03-07,Rémi.,158378,601690.5306579255,5345923.696124912,False,True,False,False,False,False
1089430,2019-03-06,2019-03-06,amarame,809325,603238.4281774051,5343806.76953807,False,True,False,False,False,False
1089425,2019-03-06,2019-03-06,Xav Le Fauve,929813,768477.5737469811,5380257.207558492,False,True,False,False,False,False
1197397,2019-03-05,2019-03-05,Sylvain Ctrs,454197,625497.9372324725,5393256.053751419,False,True,False,False,False,False
1099633,2019-03-05,2019-03-05,AGIPI,9472,620066.8182396067,5392670.4147798,False,True,False,False,False,False
1090465,2019-03-05,2019-03-05,adel13,706060,618890.0599024303,5340996.370206894,False,True,False,False,False,False
1089661,2019-03-05,2019-03-05,Melchior,6749,606839.892003296,5345798.691655146,False,True,False,False,False,False
1089393,2019-03-05,2019-03-05,Florent Genoux,318639,703441.276321337,5428849.492061783,False,True,False,False,False,False
1089309,2019-03-05,2019-03-05,Pyren 123,1073713,185222.77527882083,5282228.724368874,False,True,False,False,False,False
1089658,2019-03-04,2019-03-04,Melchior,6749,611481.7756200109,5343926.986529434,False,True,False,False,False,False
1088981,2019-03-04,2019-03-04,gerydan 05,622705,710633.1833435264,5430719.7464124095,False,True,False,False,False,False
1088946,2019-03-04,2019-03-04,Lulu002,225334,610808.2648708391,5343134.625975687,False,True,False,False,False,False
1191205,2019-03-03,2019-03-03,Olax,3909,611447.4613869744,5343058.113968645,False,True,False,False,False,False
1089970,2019-03-03,2019-03-03,nono13,819316,605670.7590512395,5343439.305769083,False,True,False,False,False,False
1089647,2019-03-03,2019-03-03,Melchior,6749,606487.0092174802,5343562.271491427,False,True,False,False,False,False
1089405,2019-03-03,2019-03-03,Mc.Guiloo,192842,603439.4155180326,5343679.473339136,False,True,False,False,False,False
1089363,2019-03-03,2019-03-03,Marta Cancela Martin,282097,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1089362,2019-03-03,2019-03-03,Marta Cancela Martin,282097,607272.8135029905,5345480.546140233,False,True,False,False,False,False
1088979,2019-03-03,2019-03-03,gerydan 05,622705,696271.0487699788,5437074.29363356,False,True,False,False,False,False
1088962,2019-03-03,2019-03-03,lumu,189752,184941.9718632934,5283042.45997428,False,True,False,False,False,False
1088670,2019-03-03,2019-03-03,MarcB,978679,611759.3786001771,5770322.242553294,False,True,False,False,False,False
1088408,2019-03-03,2019-03-03,RemyH,256882,622281.32469983,5393162.412704205,False,True,False,False,False,False
1088314,2019-03-03,2019-03-03,phill06,530735,794947.1222678056,5426898.756923677,False,True,False,False,False,False
1088161,2019-03-03,2019-03-03,Lulu002,225334,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1101248,2019-03-02,2019-03-02,Benjamin Simond,1101078,495319.1092593438,5684034.781077899,False,True,False,False,False,False
1090528,2019-03-02,2019-03-02,Martin Gascuel,113868,600302.5992467161,5345140.961475771,False,True,False,False,False,False
1090216,2019-03-02,2019-03-02,regisll,724549,606839.892003296,5345798.691655146,False,True,False,False,False,False
1089106,2019-03-02,2019-03-02,reno713,780595,606839.892003296,5345798.691655146,False,True,False,False,False,False
1088970,2019-03-02,2019-03-02,gerydan 05,622705,697392.3143409933,5433522.199072521,False,True,False,False,False,False
1088001,2019-03-02,2019-03-02,Xav Le Fauve,929813,745628.0794070085,5431304.143900175,False,True,False,False,False,False
1087654,2019-03-02,2019-03-02,balaitous,298118,334455.8107581879,5403195.741361864,False,True,False,False,False,False
1087650,2019-03-02,2019-03-02,Lulu002,225334,620066.8182396067,5392670.4147798,False,True,False,False,False,False
1087469,2019-03-01,2019-03-01,Rémi L,513178,606839.892003296,5345798.691655146,False,True,False,False,False,False
1087468,2019-03-01,2019-03-01,Rémi L,513178,607250.9021165525,5345199.324053991,False,True,False,False,False,False
1087420,2019-03-01,2019-03-01,phill06,530735,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1087365,2019-03-01,2019-03-01,amarame,809325,607250.9021165525,5345199.324053991,False,True,False,False,False,False
1087274,2019-03-01,2019-03-01,FredBlabla,241228,606097.891937414,5343802.949183045,False,True,False,False,False,False
1087273,2019-03-01,2019-03-01,FredBlabla,241228,605942.6012477565,5344151.95067421,False,True,False,False,False,False
1088550,2019-02-28,2019-02-28,adel13,706060,611833.1555927007,5344869.965424147,False,True,False,False,False,False
1087193,2019-02-28,2019-02-28,Pyren 123,1073713,77689.81696487986,5303098.339227598,False,True,True,False,False,False
1087000,2019-02-28,2019-02-28,Lulu002,225334,650457.0392261704,5335608.456313774,False,True,False,False,False,False
1086762,2019-02-27,2019-02-27,gerydan 05,622705,663646.7290928123,5544491.095893973,False,True,False,False,False,False
1113078,2019-02-26,2019-02-26,Poupoune,1065359,359330.076762951,5495345.154340928,False,True,False,False,False,False
1086774,2019-02-26,2019-02-26,adel13,706060,609287.7148395978,5345729.084440745,False,True,False,False,False,False
1086738,2019-02-26,2019-02-26,5ccédur,361095,698326.9806155664,5432356.094765343,False,True,False,False,False,False
1086567,2019-02-26,2019-02-26,Cakistan,855571,627386.5200372275,5626722.411625085,False,True,False,False,False,False
1086211,2019-02-26,2019-02-26,RemyH,256882,599954.0579210413,5344321.940724754,False,True,False,False,False,False
1113077,2019-02-25,2019-02-25,Poupoune,1065359,359330.076762951,5495345.154340928,False,True,False,False,False,False
1112755,2019-02-25,2019-02-25,Poupoune,1065359,359330.076762951,5495345.154340928,False,True,False,False,False,False
1086724,2019-02-25,2019-02-25,Lulu002,225334,603331.1573132358,5343764.311631065,False,True,False,False,False,False
1086022,2019-02-25,2019-02-25,alex.colonges,797368,426121.27030120604,5433359.197810346,False,True,False,False,False,False
1113076,2019-02-24,2019-02-24,Poupoune,1065359,359623.8488991533,5495258.9083164055,False,True,False,False,False,False
1089368,2019-02-24,2019-02-24,Marta Cancela Martin,282097,627404.27549601,5393311.00129513,False,True,False,False,False,False
1088510,2019-02-24,2019-02-24,joel v,180898,600120.7031987589,5344930.929706411,False,True,False,False,False,False
1086723,2019-02-24,2019-02-24,Lulu002,225334,699129.7611234226,5431724.797281979,False,True,False,False,False,False
1085748,2019-02-24,2019-02-24,billoutte,118705,743541.3955520887,5459447.488506019,False,True,False,False,False,False
1085291,2019-02-24,2019-02-24,phill06,530735,699579.675485105,5432777.7831983445,False,True,False,False,False,False
1085081,2019-02-24,2019-02-24,Carcharoth,134029,608806.2951484137,5344849.209534174,False,True,False,False,False,False
1084956,2019-02-24,2019-02-24,RemyH,256882,650867.4741887251,5336785.197850289,False,True,False,False,False,False
1084851,2019-02-24,2019-02-24,gerydan 05,622705,649018.1791479217,5537994.654958752,False,True,False,False,False,False
1084849,2019-02-24,2019-02-24,gerydan 05,622705,649018.1791479217,5537994.654958752,False,True,False,False,False,False
1112216,2019-02-23,2019-02-23,Beubeu,288288,619739.9842146384,5339445.8129908405,False,True,False,False,False,False
